WAA ID,MSSIH_EVENT_SMAS_HISTORY_ID,BASIN,LOCATION,RIVMILE,MSSIH_EVENT_SMAS_SAMPLE_DATE,MSSIH_REPLICATE,MSSIH_BIOSAMPLE_COLLECT_METHOD,MSSIH_TAXONOMIST,MSDH_GENSPECIES,MSDH_INDIVIDUAL_SPECIES_CNT,MSSIH_TOTAL_INDIV_CNT_IND,MSSIH_TOTAL_INDIV_CNT_NOTE,PercentWTSorted,#_Grids,Presence/Absence_%,PDE_(precision counts)_%,PTD_(taxonomic_disagreement)_%,Client_Project_Name
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,oulimnius_sp.,14,100,1A,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,eurylophella_sp.,11,100,early,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,sweltsa_sp.,9,100,,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,undet._tubificidae_w/o_cap._setae,7,100,,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,maccaffertium_meririvulanum,6,100,,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,tanytarsus_sp.,5,100,,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,lanthus_sp.,4,100,,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,leuctra_sp.,4,100,,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,hexatoma_sp.,3,100,,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,rhyacophila_minor,3,100,,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,dixa_sp.,3,100,,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,undetermined_lumbriculidae,3,100,,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,dicranota_sp.,2,100,,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,dolophilodes_sp.,2,100,,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,lepidostoma_sp.,2,100,,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,stenonema_femoratum,2,100,,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,eukiefferiella_brehmi_gr.,2,100,,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,cricotopus/orthocladius_complex,2,100,,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,undetermined_ceratopogonidae,2,100,,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,antocha_sp.,2,100,,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,ceratopsyche_sparna,1,100,,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,promoresia_tardella,1,100,,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,undetermined_naididae,1,100,,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,trissopelopia_sp.,1,100,,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,rhyacophila_fuscula,1,100,,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,lype_diversa,1,100,,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,oreogeton_sp.,1,100,,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,undetermined_orthocladiinae,1,100,unique/damaged,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,polypedilum_aviceps,1,100,,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,thienemannimyia_gr._spp.,1,100,,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,simulium_sp.,1,100,,21.39605463,,,,,RMN
470.16-008,09-STRB-0.2,9,STRB,0.2,9/24/2020,4,Kick: Standard,WAA,helichus_sp.,1,100,,21.39605463,,,,,RMN
470.16-009,11-DURG-0.2,11,DURG,0.2,9/24/2020,1,Kick: Standard,WAA,ephemerella_aurivillii,24,100,,13.42756184,,,,,RMN
470.16-009,11-DURG-0.2,11,DURG,0.2,9/24/2020,1,Kick: Standard,WAA,cheumatopsyche_sp.,12,100,,13.42756184,,,,,RMN
470.16-009,11-DURG-0.2,11,DURG,0.2,9/24/2020,1,Kick: Standard,WAA,ceratopsyche_sparna,11,100,,13.42756184,,,,,RMN
470.16-009,11-DURG-0.2,11,DURG,0.2,9/24/2020,1,Kick: Standard,WAA,rhithrogena_sp.,6,100,1 agg,13.42756184,,,,,RMN
470.16-009,11-DURG-0.2,11,DURG,0.2,9/24/2020,1,Kick: Standard,WAA,dolophilodes_sp.,6,100,,13.42756184,,,,,RMN
470.16-009,11-DURG-0.2,11,DURG,0.2,9/24/2020,1,Kick: Standard,WAA,dicranota_sp.,5,100,,13.42756184,,,,,RMN
470.16-009,11-DURG-0.2,11,DURG,0.2,9/24/2020,1,Kick: Standard,WAA,optioservus_sp.,5,100,2A,13.42756184,,,,,RMN
470.16-009,11-DURG-0.2,11,DURG,0.2,9/24/2020,1,Kick: Standard,WAA,paraleptophlebia_sp.,3,100,"Neoleptophlebia, 1 agg",13.42756184,,,,,RMN
470.16-009,11-DURG-0.2,11,DURG,0.2,9/24/2020,1,Kick: Standard,WAA,isoperla_sp.,3,100,,13.42756184,,,,,RMN
470.16-009,11-DURG-0.2,11,DURG,0.2,9/24/2020,1,Kick: Standard,WAA,baetis_tricaudatus,2,100,Tricaudatus Complex,13.42756184,,,,,RMN
470.16-009,11-DURG-0.2,11,DURG,0.2,9/24/2020,1,Kick: Standard,WAA,glossosoma_sp.,2,100,,13.42756184,,,,,RMN
470.16-009,11-DURG-0.2,11,DURG,0.2,9/24/2020,1,Kick: Standard,WAA,brachycentrus_appalachia,2,100,,13.42756184,,,,,RMN
470.16-009,11-DURG-0.2,11,DURG,0.2,9/24/2020,1,Kick: Standard,WAA,undetermined_ceratopogonidae,2,100,,13.42756184,,,,,RMN
470.16-009,11-DURG-0.2,11,DURG,0.2,9/24/2020,1,Kick: Standard,WAA,oulimnius_sp.,2,100,,13.42756184,,,,,RMN
470.16-009,11-DURG-0.2,11,DURG,0.2,9/24/2020,1,Kick: Standard,WAA,promoresia_tardella,2,100,,13.42756184,,,,,RMN
470.16-009,11-DURG-0.2,11,DURG,0.2,9/24/2020,1,Kick: Standard,WAA,rhyacophila_minor,2,100,,13.42756184,,,,,RMN
470.16-009,11-DURG-0.2,11,DURG,0.2,9/24/2020,1,Kick: Standard,WAA,micropsectra_sp.,1,100,,13.42756184,,,,,RMN
470.16-009,11-DURG-0.2,11,DURG,0.2,9/24/2020,1,Kick: Standard,WAA,antocha_sp.,1,100,,13.42756184,,,,,RMN
470.16-009,11-DURG-0.2,11,DURG,0.2,9/24/2020,1,Kick: Standard,WAA,baetis_flavistriga,1,100,,13.42756184,,,,,RMN
470.16-009,11-DURG-0.2,11,DURG,0.2,9/24/2020,1,Kick: Standard,WAA,ceratopsyche_bronta,1,100,,13.42756184,,,,,RMN
470.16-009,11-DURG-0.2,11,DURG,0.2,9/24/2020,1,Kick: Standard,WAA,cricotopus/orthocladius_complex,1,100,,13.42756184,,,,,RMN
470.16-009,11-DURG-0.2,11,DURG,0.2,9/24/2020,1,Kick: Standard,WAA,hydropsyche_betteni,1,100,,13.42756184,,,,,RMN
470.16-009,11-DURG-0.2,11,DURG,0.2,9/24/2020,1,Kick: Standard,WAA,nigronia_serricornis,1,100,,13.42756184,,,,,RMN
470.16-009,11-DURG-0.2,11,DURG,0.2,9/24/2020,1,Kick: Standard,WAA,agnetina_capitata,1,100,,13.42756184,,,,,RMN
470.16-009,11-DURG-0.2,11,DURG,0.2,9/24/2020,1,Kick: Standard,WAA,epeorus_sp.,1,100,early,13.42756184,,,,,RMN
470.16-009,11-DURG-0.2,11,DURG,0.2,9/24/2020,1,Kick: Standard,WAA,rhyacophila_fuscula,1,100,,13.42756184,,,,,RMN
470.16-009,11-DURG-0.2,11,DURG,0.2,9/24/2020,1,Kick: Standard,WAA,undetermined_gomphidae,1,100,early,13.42756184,,,,,RMN
470.16-010,11-DURG-0.2,11,DURG,0.2,9/24/2020,2,Kick: Standard,WAA,ephemerella_subvaria,17,100,,3.994845361,,,,,RMN
470.16-010,11-DURG-0.2,11,DURG,0.2,9/24/2020,2,Kick: Standard,WAA,dolophilodes_sp.,15,100,,3.994845361,,,,,RMN
470.16-010,11-DURG-0.2,11,DURG,0.2,9/24/2020,2,Kick: Standard,WAA,promoresia_tardella,9,100,2A,3.994845361,,,,,RMN
470.16-010,11-DURG-0.2,11,DURG,0.2,9/24/2020,2,Kick: Standard,WAA,ceratopsyche_sparna,7,100,,3.994845361,,,,,RMN
470.16-010,11-DURG-0.2,11,DURG,0.2,9/24/2020,2,Kick: Standard,WAA,optioservus_sp.,6,100,,3.994845361,,,,,RMN
470.16-010,11-DURG-0.2,11,DURG,0.2,9/24/2020,2,Kick: Standard,WAA,cheumatopsyche_sp.,5,100,,3.994845361,,,,,RMN
470.16-010,11-DURG-0.2,11,DURG,0.2,9/24/2020,2,Kick: Standard,WAA,rhyacophila_minor,5,100,,3.994845361,,,,,RMN
470.16-010,11-DURG-0.2,11,DURG,0.2,9/24/2020,2,Kick: Standard,WAA,cricotopus/orthocladius_complex,4,100,,3.994845361,,,,,RMN
470.16-010,11-DURG-0.2,11,DURG,0.2,9/24/2020,2,Kick: Standard,WAA,oulimnius_sp.,4,100,1A,3.994845361,,,,,RMN
470.16-010,11-DURG-0.2,11,DURG,0.2,9/24/2020,2,Kick: Standard,WAA,nigronia_serricornis,3,100,,3.994845361,,,,,RMN
470.16-010,11-DURG-0.2,11,DURG,0.2,9/24/2020,2,Kick: Standard,WAA,rhithrogena_sp.,3,100,,3.994845361,,,,,RMN
470.16-010,11-DURG-0.2,11,DURG,0.2,9/24/2020,2,Kick: Standard,WAA,ceratopsyche_slossonae,3,100,,3.994845361,,,,,RMN
470.16-010,11-DURG-0.2,11,DURG,0.2,9/24/2020,2,Kick: Standard,WAA,cordulegaster_sp.,2,100,,3.994845361,,,,,RMN
470.16-010,11-DURG-0.2,11,DURG,0.2,9/24/2020,2,Kick: Standard,WAA,rheotanytarsus_exiguus_gr.,2,100,,3.994845361,,,,,RMN
470.16-010,11-DURG-0.2,11,DURG,0.2,9/24/2020,2,Kick: Standard,WAA,ceratopsyche_bronta,2,100,1 agg,3.994845361,,,,,RMN
470.16-010,11-DURG-0.2,11,DURG,0.2,9/24/2020,2,Kick: Standard,WAA,baetis_flavistriga,2,100,,3.994845361,,,,,RMN
470.16-010,11-DURG-0.2,11,DURG,0.2,9/24/2020,2,Kick: Standard,WAA,eurylophella_sp.,1,100,early,3.994845361,,,,,RMN
470.16-010,11-DURG-0.2,11,DURG,0.2,9/24/2020,2,Kick: Standard,WAA,thienemannimyia_gr._spp.,1,100,,3.994845361,,,,,RMN
470.16-010,11-DURG-0.2,11,DURG,0.2,9/24/2020,2,Kick: Standard,WAA,agnetina_flavescens,1,100,,3.994845361,,,,,RMN
470.16-010,11-DURG-0.2,11,DURG,0.2,9/24/2020,2,Kick: Standard,WAA,undetermined_ceratopogonidae,1,100,,3.994845361,,,,,RMN
470.16-010,11-DURG-0.2,11,DURG,0.2,9/24/2020,2,Kick: Standard,WAA,pycnopsyche_sp.,1,100,,3.994845361,,,,,RMN
470.16-010,11-DURG-0.2,11,DURG,0.2,9/24/2020,2,Kick: Standard,WAA,epeorus_sp.,1,100,early,3.994845361,,,,,RMN
470.16-010,11-DURG-0.2,11,DURG,0.2,9/24/2020,2,Kick: Standard,WAA,pteronarcys_sp.,1,100,early,3.994845361,,,,,RMN
470.16-010,11-DURG-0.2,11,DURG,0.2,9/24/2020,2,Kick: Standard,WAA,leuctra_sp.,1,100,,3.994845361,,,,,RMN
470.16-010,11-DURG-0.2,11,DURG,0.2,9/24/2020,2,Kick: Standard,WAA,hexatoma_sp.,1,100,,3.994845361,,,,,RMN
470.16-010,11-DURG-0.2,11,DURG,0.2,9/24/2020,2,Kick: Standard,WAA,undetermined_leptophlebiidae,1,100,damaged,3.994845361,,,,,RMN
470.16-010,11-DURG-0.2,11,DURG,0.2,9/24/2020,2,Kick: Standard,WAA,rhyacophila_fuscula,1,100,,3.994845361,,,,,RMN
470.16-011,11-DURG-0.2,11,DURG,0.2,9/24/2020,3,Kick: Standard,WAA,ephemerella_subvaria,23,100,1 agg,9.81595092,,100,0.51,0.01,RMN
470.16-011,11-DURG-0.2,11,DURG,0.2,9/24/2020,3,Kick: Standard,WAA,ceratopsyche_sparna,13,100,5 agg,9.81595092,,100,0.51,0.01,RMN
470.16-011,11-DURG-0.2,11,DURG,0.2,9/24/2020,3,Kick: Standard,WAA,optioservus_sp.,8,100,3:00 AM,9.81595092,,100,0.51,0.01,RMN
470.16-011,11-DURG-0.2,11,DURG,0.2,9/24/2020,3,Kick: Standard,WAA,dicranota_sp.,7,100,,9.81595092,,100,0.51,0.01,RMN
470.16-011,11-DURG-0.2,11,DURG,0.2,9/24/2020,3,Kick: Standard,WAA,promoresia_tardella,6,100,1:00 AM,9.81595092,,100,0.51,0.01,RMN
470.16-011,11-DURG-0.2,11,DURG,0.2,9/24/2020,3,Kick: Standard,WAA,rhyacophila_minor,6,100,,9.81595092,,100,0.51,0.01,RMN
470.16-011,11-DURG-0.2,11,DURG,0.2,9/24/2020,3,Kick: Standard,WAA,hexatoma_sp.,5,100,,9.81595092,,100,0.51,0.01,RMN
470.16-011,11-DURG-0.2,11,DURG,0.2,9/24/2020,3,Kick: Standard,WAA,dolophilodes_sp.,5,100,,9.81595092,,100,0.51,0.01,RMN
470.16-011,11-DURG-0.2,11,DURG,0.2,9/24/2020,3,Kick: Standard,WAA,rhithrogena_sp.,3,100,,9.81595092,,100,0.51,0.01,RMN
470.16-011,11-DURG-0.2,11,DURG,0.2,9/24/2020,3,Kick: Standard,WAA,cheumatopsyche_sp.,3,100,,9.81595092,,100,0.51,0.01,RMN
470.16-011,11-DURG-0.2,11,DURG,0.2,9/24/2020,3,Kick: Standard,WAA,paraleptophlebia_sp.,3,100,"Neoleptophlebia, 3 agg",9.81595092,,100,0.51,0.01,RMN
470.16-011,11-DURG-0.2,11,DURG,0.2,9/24/2020,3,Kick: Standard,WAA,antocha_sp.,2,100,,9.81595092,,100,0.51,0.01,RMN
470.16-011,11-DURG-0.2,11,DURG,0.2,9/24/2020,3,Kick: Standard,WAA,leuctra_sp.,2,100,,9.81595092,,100,0.51,0.01,RMN
470.16-011,11-DURG-0.2,11,DURG,0.2,9/24/2020,3,Kick: Standard,WAA,baetis_tricaudatus,2,100,Tricaudatus Complex,9.81595092,,100,0.51,0.01,RMN
470.16-011,11-DURG-0.2,11,DURG,0.2,9/24/2020,3,Kick: Standard,WAA,ceratopsyche_slossonae,2,100,,9.81595092,,100,0.51,0.01,RMN
470.16-011,11-DURG-0.2,11,DURG,0.2,9/24/2020,3,Kick: Standard,WAA,isogenoides_sp.,1,100,,9.81595092,,100,0.51,0.01,RMN
470.16-011,11-DURG-0.2,11,DURG,0.2,9/24/2020,3,Kick: Standard,WAA,isoperla_sp.,1,100,,9.81595092,,100,0.51,0.01,RMN
470.16-011,11-DURG-0.2,11,DURG,0.2,9/24/2020,3,Kick: Standard,WAA,paragnetina_sp.,1,100,early,9.81595092,,100,0.51,0.01,RMN
470.16-011,11-DURG-0.2,11,DURG,0.2,9/24/2020,3,Kick: Standard,WAA,baetis_pluto,1,100,,9.81595092,,100,0.51,0.01,RMN
470.16-011,11-DURG-0.2,11,DURG,0.2,9/24/2020,3,Kick: Standard,WAA,oulimnius_sp.,1,100,,9.81595092,,100,0.51,0.01,RMN
470.16-011,11-DURG-0.2,11,DURG,0.2,9/24/2020,3,Kick: Standard,WAA,micropsectra_sp.,1,100,,9.81595092,,100,0.51,0.01,RMN
470.16-011,11-DURG-0.2,11,DURG,0.2,9/24/2020,3,Kick: Standard,WAA,rhyacophila_fuscula,1,100,,9.81595092,,100,0.51,0.01,RMN
470.16-011,11-DURG-0.2,11,DURG,0.2,9/24/2020,3,Kick: Standard,WAA,boyeria_grafiana,1,100,,9.81595092,,100,0.51,0.01,RMN
470.16-011,11-DURG-0.2,11,DURG,0.2,9/24/2020,3,Kick: Standard,WAA,nigronia_serricornis,1,100,,9.81595092,,100,0.51,0.01,RMN
470.16-011,11-DURG-0.2,11,DURG,0.2,9/24/2020,3,Kick: Standard,WAA,epeorus_vitreus,1,100,,9.81595092,,100,0.51,0.01,RMN
470.16-012,11-DURG-0.2,11,DURG,0.2,9/24/2020,4,Kick: Standard,WAA,promoresia_tardella,19,100,5A,7.279693487,,100,0.51,0.01,RMN
470.16-012,11-DURG-0.2,11,DURG,0.2,9/24/2020,4,Kick: Standard,WAA,ephemerella_subvaria,17,100,3 agg,7.279693487,,100,0.51,0.01,RMN
470.16-012,11-DURG-0.2,11,DURG,0.2,9/24/2020,4,Kick: Standard,WAA,optioservus_sp.,9,100,1A,7.279693487,,100,0.51,0.01,RMN
470.16-012,11-DURG-0.2,11,DURG,0.2,9/24/2020,4,Kick: Standard,WAA,ceratopsyche_sparna,8,100,3 agg,7.279693487,,100,0.51,0.01,RMN
470.16-012,11-DURG-0.2,11,DURG,0.2,9/24/2020,4,Kick: Standard,WAA,cheumatopsyche_sp.,5,100,,7.279693487,,100,0.51,0.01,RMN
470.16-012,11-DURG-0.2,11,DURG,0.2,9/24/2020,4,Kick: Standard,WAA,dicranota_sp.,4,100,,7.279693487,,100,0.51,0.01,RMN
470.16-012,11-DURG-0.2,11,DURG,0.2,9/24/2020,4,Kick: Standard,WAA,dolophilodes_sp.,4,100,,7.279693487,,100,0.51,0.01,RMN
470.16-012,11-DURG-0.2,11,DURG,0.2,9/24/2020,4,Kick: Standard,WAA,oulimnius_sp.,3,100,,7.279693487,,100,0.51,0.01,RMN
470.16-012,11-DURG-0.2,11,DURG,0.2,9/24/2020,4,Kick: Standard,WAA,nigronia_serricornis,3,100,,7.279693487,,100,0.51,0.01,RMN
470.16-012,11-DURG-0.2,11,DURG,0.2,9/24/2020,4,Kick: Standard,WAA,ceratopsyche_slossonae,3,100,,7.279693487,,100,0.51,0.01,RMN
470.16-012,11-DURG-0.2,11,DURG,0.2,9/24/2020,4,Kick: Standard,WAA,paraleptophlebia_sp.,3,100,"Neoleptophlebia, 2 agg",7.279693487,,100,0.51,0.01,RMN
470.16-012,11-DURG-0.2,11,DURG,0.2,9/24/2020,4,Kick: Standard,WAA,parachaetocladius_sp.,2,100,,7.279693487,,100,0.51,0.01,RMN
470.16-012,11-DURG-0.2,11,DURG,0.2,9/24/2020,4,Kick: Standard,WAA,leuctra_sp.,2,100,,7.279693487,,100,0.51,0.01,RMN
470.16-012,11-DURG-0.2,11,DURG,0.2,9/24/2020,4,Kick: Standard,WAA,rhyacophila_minor,2,100,,7.279693487,,100,0.51,0.01,RMN
470.16-012,11-DURG-0.2,11,DURG,0.2,9/24/2020,4,Kick: Standard,WAA,baetis_flavistriga,2,100,1 agg,7.279693487,,100,0.51,0.01,RMN
470.16-012,11-DURG-0.2,11,DURG,0.2,9/24/2020,4,Kick: Standard,WAA,rhithrogena_sp.,2,100,,7.279693487,,100,0.51,0.01,RMN
470.16-012,11-DURG-0.2,11,DURG,0.2,9/24/2020,4,Kick: Standard,WAA,undetermined_ceratopogonidae,2,100,,7.279693487,,100,0.51,0.01,RMN
470.16-012,11-DURG-0.2,11,DURG,0.2,9/24/2020,4,Kick: Standard,WAA,tvetenia_bavarica_gr.,1,100,,7.279693487,,100,0.51,0.01,RMN
470.16-012,11-DURG-0.2,11,DURG,0.2,9/24/2020,4,Kick: Standard,WAA,antocha_sp.,1,100,,7.279693487,,100,0.51,0.01,RMN
470.16-012,11-DURG-0.2,11,DURG,0.2,9/24/2020,4,Kick: Standard,WAA,agnetina_capitata,1,100,,7.279693487,,100,0.51,0.01,RMN
470.16-012,11-DURG-0.2,11,DURG,0.2,9/24/2020,4,Kick: Standard,WAA,rhyacophila_atrata,1,100,,7.279693487,,100,0.51,0.01,RMN
470.16-012,11-DURG-0.2,11,DURG,0.2,9/24/2020,4,Kick: Standard,WAA,micropsectra/tanytarsus_complex,1,100,,7.279693487,,100,0.51,0.01,RMN
470.16-012,11-DURG-0.2,11,DURG,0.2,9/24/2020,4,Kick: Standard,WAA,baetis_pluto,1,100,,7.279693487,,100,0.51,0.01,RMN
470.16-012,11-DURG-0.2,11,DURG,0.2,9/24/2020,4,Kick: Standard,WAA,epeorus_sp.,1,100,early,7.279693487,,100,0.51,0.01,RMN
470.16-012,11-DURG-0.2,11,DURG,0.2,9/24/2020,4,Kick: Standard,WAA,rhyacophila_acutiloba,1,100,,7.279693487,,100,0.51,0.01,RMN
470.16-012,11-DURG-0.2,11,DURG,0.2,9/24/2020,4,Kick: Standard,WAA,boyeria_grafiana,1,100,,7.279693487,,100,0.51,0.01,RMN
470.16-012,11-DURG-0.2,11,DURG,0.2,9/24/2020,4,Kick: Standard,WAA,baetis_tricaudatus,1,100,Tricaudatus Complex,7.279693487,,100,0.51,0.01,RMN
470.16-013,08-INDY-6.7,8,INDY,6.7,9/28/2020,1,Kick: Standard,WAA,maccaffertium_sp.,14,100,early,33.16195373,,,,,RMN
470.16-013,08-INDY-6.7,8,INDY,6.7,9/28/2020,1,Kick: Standard,WAA,dolophilodes_sp.,12,100,,33.16195373,,,,,RMN
470.16-013,08-INDY-6.7,8,INDY,6.7,9/28/2020,1,Kick: Standard,WAA,stenelmis_sp.,10,100,4A,33.16195373,,,,,RMN
470.16-013,08-INDY-6.7,8,INDY,6.7,9/28/2020,1,Kick: Standard,WAA,rhithrogena_sp.,9,100,,33.16195373,,,,,RMN
470.16-013,08-INDY-6.7,8,INDY,6.7,9/28/2020,1,Kick: Standard,WAA,ceratopsyche_sparna,7,100,,33.16195373,,,,,RMN
470.16-013,08-INDY-6.7,8,INDY,6.7,9/28/2020,1,Kick: Standard,WAA,acroneuria_abnormis,6,100,,33.16195373,,,,,RMN
470.16-013,08-INDY-6.7,8,INDY,6.7,9/28/2020,1,Kick: Standard,WAA,epeorus_sp.,6,100,,33.16195373,,,,,RMN
470.16-013,08-INDY-6.7,8,INDY,6.7,9/28/2020,1,Kick: Standard,WAA,cheumatopsyche_sp.,6,100,,33.16195373,,,,,RMN
470.16-013,08-INDY-6.7,8,INDY,6.7,9/28/2020,1,Kick: Standard,WAA,baetis_intercalaris,4,100,,33.16195373,,,,,RMN
470.16-013,08-INDY-6.7,8,INDY,6.7,9/28/2020,1,Kick: Standard,WAA,ophiogomphus_sp.,3,100,,33.16195373,,,,,RMN
470.16-013,08-INDY-6.7,8,INDY,6.7,9/28/2020,1,Kick: Standard,WAA,ceratopsyche_morosa,3,100,,33.16195373,,,,,RMN
470.16-013,08-INDY-6.7,8,INDY,6.7,9/28/2020,1,Kick: Standard,WAA,ceratopsyche_bronta,2,100,,33.16195373,,,,,RMN
470.16-013,08-INDY-6.7,8,INDY,6.7,9/28/2020,1,Kick: Standard,WAA,rhyacophila_minor,2,100,,33.16195373,,,,,RMN
470.16-013,08-INDY-6.7,8,INDY,6.7,9/28/2020,1,Kick: Standard,WAA,leuctra_sp.,2,100,,33.16195373,,,,,RMN
470.16-013,08-INDY-6.7,8,INDY,6.7,9/28/2020,1,Kick: Standard,WAA,atherix_sp.,2,100,,33.16195373,,,,,RMN
470.16-013,08-INDY-6.7,8,INDY,6.7,9/28/2020,1,Kick: Standard,WAA,leucrocuta_sp.,2,100,,33.16195373,,,,,RMN
470.16-013,08-INDY-6.7,8,INDY,6.7,9/28/2020,1,Kick: Standard,WAA,undetermined_enchytraeidae,1,100,,33.16195373,,,,,RMN
470.16-013,08-INDY-6.7,8,INDY,6.7,9/28/2020,1,Kick: Standard,WAA,nigronia_serricornis,1,100,,33.16195373,,,,,RMN
470.16-013,08-INDY-6.7,8,INDY,6.7,9/28/2020,1,Kick: Standard,WAA,promoresia_tardella,1,100,,33.16195373,,,,,RMN
470.16-013,08-INDY-6.7,8,INDY,6.7,9/28/2020,1,Kick: Standard,WAA,robackia_sp.,1,100,,33.16195373,,,,,RMN
470.16-013,08-INDY-6.7,8,INDY,6.7,9/28/2020,1,Kick: Standard,WAA,chimarra_aterrima?,1,100,,33.16195373,,,,,RMN
470.16-013,08-INDY-6.7,8,INDY,6.7,9/28/2020,1,Kick: Standard,WAA,psephenus_herricki,1,100,,33.16195373,,,,,RMN
470.16-013,08-INDY-6.7,8,INDY,6.7,9/28/2020,1,Kick: Standard,WAA,sialis_sp.,1,100,,33.16195373,,,,,RMN
470.16-013,08-INDY-6.7,8,INDY,6.7,9/28/2020,1,Kick: Standard,WAA,parachaetocladius_sp.,1,100,,33.16195373,,,,,RMN
470.16-013,08-INDY-6.7,8,INDY,6.7,9/28/2020,1,Kick: Standard,WAA,isonychia_bicolor,1,100,,33.16195373,,,,,RMN
470.16-013,08-INDY-6.7,8,INDY,6.7,9/28/2020,1,Kick: Standard,WAA,undetermined_ceratopogonidae,1,100,,33.16195373,,,,,RMN
470.16-014,08-INDY-6.7,8,INDY,6.7,9/28/2020,2,Kick: Standard,WAA,dolophilodes_sp.,17,100,,51.78997613,,,,,RMN
470.16-014,08-INDY-6.7,8,INDY,6.7,9/28/2020,2,Kick: Standard,WAA,epeorus_sp.,12,100,early,51.78997613,,,,,RMN
470.16-014,08-INDY-6.7,8,INDY,6.7,9/28/2020,2,Kick: Standard,WAA,ceratopsyche_sparna,11,100,,51.78997613,,,,,RMN
470.16-014,08-INDY-6.7,8,INDY,6.7,9/28/2020,2,Kick: Standard,WAA,stenelmis_sp.,10,100,6A,51.78997613,,,,,RMN
470.16-014,08-INDY-6.7,8,INDY,6.7,9/28/2020,2,Kick: Standard,WAA,acroneuria_abnormis,9,100,,51.78997613,,,,,RMN
470.16-014,08-INDY-6.7,8,INDY,6.7,9/28/2020,2,Kick: Standard,WAA,maccaffertium_sp.,7,100,early,51.78997613,,,,,RMN
470.16-014,08-INDY-6.7,8,INDY,6.7,9/28/2020,2,Kick: Standard,WAA,atherix_sp.,5,100,,51.78997613,,,,,RMN
